id,model,make,barrels08,city08,cityCD,cityE,feScore,fuelCost08,fuelType,fuelType1,fuelType2
24785,335ci Convertible,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24786,335ci Convertible,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24787,335cxi,BMW,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24788,335cxi,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24789,650ci,BMW,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
2479,Caballero Pickup 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24790,650ci,BMW,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24791,650ci Convertible,BMW,20.6,14.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
24792,650ci Convertible,BMW,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24793,M6,BMW,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24794,M6,BMW,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24795,M6 Convertible,BMW,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24796,M6 Convertible,BMW,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24797,Altima Coupe,Nissan,12.68,23.0,0.0,0.0,Unknown,1550.0,Regular,Regular Gasoline,Unknown
24798,Altima Coupe,Nissan,12.68,23.0,0.0,0.0,Unknown,1550.0,Regular,Regular Gasoline,Unknown
24799,Altima Coupe,Nissan,14.98,19.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
248,7 Series,BMW,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
2480,Caballero Pickup 2WD,GMC,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24800,Altima Coupe,Nissan,14.98,19.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
24801,G5/Pursuit,Pontiac,12.68,22.0,0.0,0.0,Unknown,1550.0,Regular,Regular Gasoline,Unknown
24802,G5/Pursuit,Pontiac,12.21,24.0,0.0,0.0,Unknown,1500.0,Regular,Regular Gasoline,Unknown
24803,G5/Pursuit,Pontiac,13.18,22.0,0.0,0.0,Unknown,1900.0,Premium,Premium Gasoline,Unknown
24804,9-3 Convertible,Saab,14.98,18.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
24805,9-3 Convertible,Saab,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24806,9-3 Convertible,Saab,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24807,Yaris,Toyota,10.63,29.0,0.0,0.0,Unknown,1300.0,Regular,Regular Gasoline,Unknown
24808,Yaris,Toyota,10.3,29.0,0.0,0.0,Unknown,1250.0,Regular,Regular Gasoline,Unknown
24809,Continental GT,Bentley,25.35,10.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
2481,Caballero Pickup 2WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24810,328i,BMW,15.7,18.0,0.0,0.0,Unknown,2300.0,Premium,Premium Gasoline,Unknown
24811,328i,BMW,14.98,19.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
24812,328xi,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24813,328xi,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24814,335i,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24815,335i,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24816,335xi,BMW,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24817,335xi,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24818,Caliber,Dodge,12.68,24.0,0.0,0.0,Unknown,1550.0,Regular,Regular Gasoline,Unknown
24819,Caliber,Dodge,13.73,23.0,0.0,0.0,Unknown,1700.0,Regular,Regular Gasoline,Unknown
2482,Caballero Pickup 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24820,Caliber,Dodge,14.33,21.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
24821,Caliber,Dodge,13.18,23.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
24822,Caliber AWD,Dodge,14.98,21.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
24823,Focus,Ford,11.77,24.0,0.0,0.0,Unknown,1450.0,Regular,Regular Gasoline,Unknown
24824,Focus,Ford,11.77,24.0,0.0,0.0,Unknown,1450.0,Regular,Regular Gasoline,Unknown
24825,Accord Coupe,Honda,13.73,21.0,0.0,0.0,Unknown,1700.0,Regular,Regular Gasoline,Unknown
24826,Accord Coupe,Honda,13.18,22.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
24827,Accord Coupe,Honda,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
24828,Accord Coupe,Honda,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24829,Civic Hybrid,Honda,7.85,40.0,0.0,0.0,Unknown,950.0,Regular,Regular Gasoline,Unknown
2483,C15 Pickup 2WD,GMC,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24830,Accent,Hyundai,11.77,24.0,0.0,0.0,Unknown,1450.0,Regular,Regular Gasoline,Unknown
24831,Accent,Hyundai,11.37,27.0,0.0,0.0,Unknown,1400.0,Regular,Regular Gasoline,Unknown
24832,Rio,Kia,11.37,25.0,0.0,0.0,Unknown,1400.0,Regular,Regular Gasoline,Unknown
24833,Rio,Kia,11.37,27.0,0.0,0.0,Unknown,1400.0,Regular,Regular Gasoline,Unknown
24834,GS 450h,Lexus,14.33,22.0,0.0,0.0,Unknown,2100.0,Premium,Premium Gasoline,Unknown
24835,C300,Mercedes-Benz,15.7,18.0,0.0,0.0,Unknown,2300.0,Premium,Premium Gasoline,Unknown
24836,C350,Mercedes-Benz,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24837,Phantom Drophead Coupe,Rolls-Royce,23.54,11.0,0.0,0.0,Unknown,3400.0,Premium,Premium Gasoline,Unknown
24838,9-3 Sport Sedan,Saab,14.33,19.0,0.0,0.0,Unknown,2100.0,Premium,Premium Gasoline,Unknown
24839,9-3 Sport Sedan,Saab,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
2484,C15 Pickup 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24840,9-3 Sport Sedan,Saab,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24841,Continental Flying Spur,Bentley,27.47,10.0,0.0,0.0,Unknown,4000.0,Premium,Premium Gasoline,Unknown
24842,535i,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24843,535xi,BMW,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24844,CTS,Cadillac,17.35,16.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
24845,CTS,Cadillac,17.35,16.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
24846,CTS,Cadillac,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
24847,CTS AWD,Cadillac,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24848,Sebring,Chrysler,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
24849,Avenger,Dodge,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
2485,C15 Pickup 2WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24850,612 Scaglietti,Ferrari,29.96,9.0,0.0,0.0,Unknown,4350.0,Premium,Premium Gasoline,Unknown
24851,612 Scaglietti,Ferrari,27.47,10.0,0.0,0.0,Unknown,4000.0,Premium,Premium Gasoline,Unknown
24852,Elantra,Hyundai,11.77,25.0,0.0,0.0,Unknown,1450.0,Regular,Regular Gasoline,Unknown
24853,Elantra,Hyundai,12.21,24.0,0.0,0.0,Unknown,1500.0,Regular,Regular Gasoline,Unknown
24854,G35,Infiniti,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24855,G35,Infiniti,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24856,G35x,Infiniti,17.35,17.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24857,Optima,Kia,13.18,21.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
24858,Optima,Kia,13.18,21.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
24859,Optima,Kia,14.33,20.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
2486,C15 Pickup 2WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24860,ES 350,Lexus,14.98,19.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
24861,GS 350,Lexus,14.98,19.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
24862,GS 350 AWD,Lexus,16.48,18.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24863,GS 460,Lexus,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24864,LS 460,Lexus,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24865,LS 460 L,Lexus,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24866,Galant,Mitsubishi,14.33,20.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
24867,Galant,Mitsubishi,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24868,Altima,Nissan,12.68,23.0,0.0,0.0,Unknown,1550.0,Regular,Regular Gasoline,Unknown
24869,Altima,Nissan,12.68,23.0,0.0,0.0,Unknown,1550.0,Regular,Regular Gasoline,Unknown
2487,C15 Pickup 2WD,GMC,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24870,Altima,Nissan,14.98,19.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
24871,Altima,Nissan,14.98,19.0,0.0,0.0,Unknown,2200.0,Premium,Premium Gasoline,Unknown
24872,Altima Hybrid,Nissan,9.69,35.0,0.0,0.0,Unknown,1200.0,Regular,Regular Gasoline,Unknown
24873,Maxima,Nissan,15.7,19.0,0.0,0.0,Unknown,2300.0,Premium,Premium Gasoline,Unknown
24874,Sentra,Nissan,11.77,25.0,0.0,0.0,Unknown,1450.0,Regular,Regular Gasoline,Unknown
24875,Sentra,Nissan,12.21,24.0,0.0,0.0,Unknown,1500.0,Regular,Regular Gasoline,Unknown
24876,Sentra,Nissan,12.68,24.0,0.0,0.0,Unknown,1550.0,Regular,Regular Gasoline,Unknown
24877,Sentra,Nissan,13.73,21.0,0.0,0.0,Unknown,2000.0,Premium,Premium Gasoline,Unknown
24878,Phantom,Rolls-Royce,23.54,11.0,0.0,0.0,Unknown,3400.0,Premium,Premium Gasoline,Unknown
24879,Phantom EWB,Rolls-Royce,23.54,11.0,0.0,0.0,Unknown,3400.0,Premium,Premium Gasoline,Unknown
2488,C15 Pickup 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24880,9-5 Sedan,Saab,15.7,18.0,0.0,0.0,Unknown,2300.0,Premium,Premium Gasoline,Unknown
24881,9-5 Sedan,Saab,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24882,Prius,Toyota,7.17,48.0,0.0,0.0,Unknown,850.0,Regular,Regular Gasoline,Unknown
24883,B7,BMW Alpina,20.6,14.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
24884,A8 L,Audi,21.97,13.0,0.0,0.0,Unknown,3200.0,Premium,Premium Gasoline,Unknown
24885,750i,BMW,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24886,750li,BMW,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24887,760li,BMW,21.97,13.0,0.0,0.0,Unknown,3200.0,Premium,Premium Gasoline,Unknown
24888,300 AWD,Chrysler,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24889,300 AWD,Chrysler,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
2489,C15 Pickup 2WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24890,300/SRT-8,Chrysler,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
24891,300/SRT-8,Chrysler,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24892,300/SRT-8,Chrysler,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24893,300/SRT-8,Chrysler,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24894,Charger,Dodge,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
24895,Charger,Dodge,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24896,Charger,Dodge,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24897,Charger,Dodge,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24898,Charger AWD,Dodge,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24899,Charger AWD,Dodge,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
249,Riviera Convertible,Buick,19.39,14.0,0.0,0.0,Unknown,2800.0,Premium,Premium Gasoline,Unknown
2490,C15 Pickup 2WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24900,Accord,Honda,13.73,21.0,0.0,0.0,Unknown,1700.0,Regular,Regular Gasoline,Unknown
24901,Accord,Honda,13.18,22.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
24902,Accord,Honda,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
24903,Azera,Hyundai,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
24904,Azera,Hyundai,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24905,M35,Infiniti,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24906,M35x,Infiniti,18.31,16.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24907,M45,Infiniti,18.31,16.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24908,M45x,Infiniti,20.6,14.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
24909,Amanti,Kia,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
2491,C15 Pickup 2WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24910,Town Car,Lincoln,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24911,Quattroporte,Maserati,23.54,12.0,0.0,0.0,Unknown,3400.0,Premium,Premium Gasoline,Unknown
24912,57,Maybach,27.47,10.0,0.0,0.0,Unknown,4000.0,Premium,Premium Gasoline,Unknown
24913,57S,Maybach,27.47,10.0,0.0,0.0,Unknown,4000.0,Premium,Premium Gasoline,Unknown
24914,62,Maybach,27.47,10.0,0.0,0.0,Unknown,4000.0,Premium,Premium Gasoline,Unknown
24915,62S,Maybach,27.47,10.0,0.0,0.0,Unknown,4000.0,Premium,Premium Gasoline,Unknown
24916,328i Sport Wagon,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24917,328i Sport Wagon,BMW,15.7,18.0,0.0,0.0,Unknown,2300.0,Premium,Premium Gasoline,Unknown
24918,328xi Sport Wagon,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24919,328xi Sport Wagon,BMW,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
2492,C15 Pickup 2WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24920,Fit,Honda,10.99,27.0,0.0,0.0,Unknown,1350.0,Regular,Regular Gasoline,Unknown
24921,Fit,Honda,10.63,28.0,0.0,0.0,Unknown,1300.0,Regular,Regular Gasoline,Unknown
24922,Fit,Honda,11.37,27.0,0.0,0.0,Unknown,1400.0,Regular,Regular Gasoline,Unknown
24923,9-3 SportCombi,Saab,14.33,19.0,0.0,0.0,Unknown,2100.0,Premium,Premium Gasoline,Unknown
24924,9-3 SportCombi,Saab,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24925,9-3 SportCombi,Saab,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24926,535xi Sport Wagon,BMW,18.31,16.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
24927,Rondo,Kia,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
24928,Rondo,Kia,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
24929,9-5 SportCombi,Saab,15.7,18.0,0.0,0.0,Unknown,2300.0,Premium,Premium Gasoline,Unknown
2493,C15 Pickup 2WD,GMC,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
24930,9-5 SportCombi,Saab,16.48,17.0,0.0,0.0,Unknown,2400.0,Premium,Premium Gasoline,Unknown
24931,V70 FWD,Volvo,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24932,Frontier 2WD,Nissan,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
24933,Frontier 2WD,Nissan,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
24934,Frontier 2WD,Nissan,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24935,Frontier 2WD,Nissan,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24936,Tacoma 2WD,Toyota,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
24937,Tacoma 2WD,Toyota,14.98,20.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
24938,Frontier 4WD,Nissan,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24939,Frontier 4WD,Nissan,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
2494,C15 Pickup 2WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24940,Tacoma 4WD,Toyota,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
24941,Dakota Pickup 2WD,Dodge,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24942,Ram 1500 Pickup 2WD,Dodge,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24943,F150 Pickup 2WD,Ford,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24944,F150 Pickup 2WD,Ford,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24945,F150 Pickup 2WD,Ford,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24946,F150 Pickup 2WD,Ford,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
24947,F150 STX SE 2WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24948,Mark LT,Lincoln,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
24949,Raider Pickup 2WD,Mitsubishi,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
2495,C15 Pickup 2WD,GMC,20.12,17.0,0.0,0.0,Unknown,2200.0,Diesel,Diesel,Unknown
24950,Stage 3 F150 Regular Cab 2WD,Roush Performance,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24951,Stage 3 F150 Super Cab 2WD,Roush Performance,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24952,Stage 3 F150 Super Crew 2WD,Roush Performance,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24953,Tundra 2WD,Toyota,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24954,Tundra 2WD,Toyota,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24955,Tundra 2WD,Toyota,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24956,Dakota Pickup 4WD,Dodge,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24957,Ram 1500 Pickup 4WD,Dodge,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24958,F150 Pickup 4WD,Ford,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
24959,F150 Pickup 4WD,Ford,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
2496,C15 Pickup 2WD,GMC,20.12,18.0,0.0,0.0,Unknown,2200.0,Diesel,Diesel,Unknown
24960,Mark LT 4WD,Lincoln,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
24961,Raider Pickup 4WD,Mitsubishi,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24962,Stage 3 F150 Regular Cab 4WD,Roush Performance,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24963,Stage 3 F150 Super Cab 4WD,Roush Performance,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24964,Stage 3 F150 Super Crew 4WD,Roush Performance,25.35,11.0,0.0,0.0,Unknown,3700.0,Premium,Premium Gasoline,Unknown
24965,Tundra 4WD,Toyota,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24966,Tundra 4WD,Toyota,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
24967,Town and Country/Voyager/Grand Voy. 2WD,Chrysler,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
24968,Caravan/Grand Caravan 2WD,Dodge,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
24969,Entourage,Hyundai,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
2497,C15 Pickup 2WD,GMC,20.12,18.0,0.0,0.0,Unknown,2200.0,Diesel,Diesel,Unknown
24970,Sedona,Kia,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24971,Quest,Nissan,17.35,16.0,0.0,0.0,Unknown,2500.0,Premium,Premium Gasoline,Unknown
24972,Sienna 2WD,Toyota,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
24973,Sienna 4WD,Toyota,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24974,Aspen 2WD,Chrysler,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24975,Durango 2WD,Dodge,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24976,Magnum,Dodge,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
24977,Magnum,Dodge,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24978,Magnum,Dodge,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24979,Magnum,Dodge,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
2498,C25 Pickup 2WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
24980,Edge FWD,Ford,17.35,16.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
24981,CR-V 2WD,Honda,14.33,20.0,0.0,0.0,Unknown,1750.0,Regular,Regular Gasoline,Unknown
24982,Santa Fe 2WD,Hyundai,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24983,Santa Fe 2WD,Hyundai,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24984,Santa Fe 2WD,Hyundai,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24985,Tucson 2WD,Hyundai,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
24986,Tucson 2WD,Hyundai,14.98,20.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
24987,Tucson 2WD,Hyundai,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
24988,Veracruz 2WD,Hyundai,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
24989,Commander 2WD,Jeep,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
2499,C25 Pickup 2WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
24990,Compass 2WD,Jeep,13.73,23.0,0.0,0.0,Unknown,1700.0,Regular,Regular Gasoline,Unknown
24991,Compass 2WD,Jeep,13.18,23.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
24992,Grand Cherokee 2WD,Jeep,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
24993,Patriot 2WD,Jeep,13.73,23.0,0.0,0.0,Unknown,1700.0,Regular,Regular Gasoline,Unknown
24994,Patriot 2WD,Jeep,13.18,23.0,0.0,0.0,Unknown,1600.0,Regular,Regular Gasoline,Unknown
